[,f08a,  2a,fe55,67b8,bfeb,a3d1,  3b,ffa6, 4df,8a51,aa81,b92c
[,f032,   8,ff55,78ca,  2b, 8b7,  3b,ff9a, 4d5,f2f6,2471,722e
[,f004,fff3,  27,a63a,e96a,2000,  36,ff77, 4fa,2c87,ec84,16f5
[,efd5,ffb1,  e6,3545,52d1,84d1,  3b,ff65, 4ee,a53b,121c,92ea
[,ef89,ffb7, 158,291f,f84c,73f7,  29,ff4e, 4e4,7f66,71cd,e01f
[,ef57,ffbf, 193,a3e0,e130,8c59,  19,ff48, 4d2,  2b,2a27,63f3
[,ef1c,ffc9, 1c1,f3a9,e071,7337,   c,ff31, 4d8,8b66,eedd,6df1
[,ef01,ffb9, 1b5,6fd3,3b9b,10df,  28,ff14, 508,8eee,1303,1ce9
[,eede,ffcd, 1c1,3a41,eaaf,9567,  15,ff20, 4df, f39,df15,7391
], 50026,eead,fff7, 1bd,14b4,c699, c3d,  1e,ff10, 4d0,355c,6657,e7a4, 719
[,eef2,  35, 1ac,f6f6,6e6d,a966,  22,ff0d, 4f1, c8b,8412,ea56
[,eef0,  a1, 1a1,51fd,a0b7,c250,  24,ff01, 518,b3ce,74ed,a166
[,eefd,  fd, 17c,b793,234f,6e40,  33,ff1b, 4d0,be80,cb00,7e4d
[,eede, 15c, 131,627f,35d3,e535,  2f,ff1e, 4eb,343c,9c93,367c
[,ee88, 1ae,  e0,f999,a495,afd4,  37,ff24, 4bf,50fb,a8f6,de67
[,ee39, 1e0,  8d,d117,90d2,ca64,  2c,ff10, 4fb,33e9,313b,fafa
[,edf7, 217,  37,7ec2,959b,a9e4,  36,ff0f, 4ce,44d6,3c32,e1a3
[,edf8, 260,fffb,33ea,e94d,1a10,  41,ff1c, 48b,e589,cded,16d5
[,ede7, 2c2,ffa4,d331,6f50,a48b,  45,ff24, 458, 3cb,5d47,f430
], 49977,ee33, 2e5,ff72,b45e,a0d1,8066,  48,ff1f, 46b,d091,9e93,e2e9, 718
[,ee86, 306,ff57,d29c,448b,deec,  44,ff20, 465,af2e,f797,6484
[,eead, 306,ff2a,7d05,94f9,fd7c,  39,ff09, 49b,e534,15d5,dc1d
[,ee76, 329,ff3b,8ae1,9050, 71b,  21,fedb, 508,5a3e, 9fb,63b3
[,eea0, 2ff,ff41,e5fc,a517,4a9e,  21,fedd, 4e3,b241,d06c,e8d4
[,ee93, 313,ff6d,4833,2395,fc53,  20,fee7, 4c2,c10b,1dbd,52b4
[,eeb9, 31c,ffa6,8c1b,c947, 188,  13,fedc, 4bf,7855,6d55,9d83
[,ef46, 2c8,fffd,1707,4201,b75c,  1f,fee8, 472,82a9,a161,af18
[,ef6f, 307,  84,250c,2fba,cb56,  16,fee3, 461,8e08,8b75,bbdc
[,efe5, 2f6, 130,bf36,daf2,453e,  15,fed8, 45c,9a70,3519,326a
], 49999,f072, 2df, 1b7,c8de,e2d5,7608,  13,fecb, 460,  de,7a3d,d87e, 717
[,f0cc, 2a7, 230,633b,2bf8,f8f6,   3,fe8f, 4cb,ae36,c092,cf28
[,f12f, 245, 294,b689,7ba9,8acb,  13,fea9, 47e,9bf6,1415,3519
[,f136, 219, 2b6,f577,9766,c0f3,  16,fe85, 4a4,5773,fee8,3b48
[,f141, 1d2, 2b8,2f83, 6b2,9d04,  1a,fe7f, 484,5dc7,45df,f72f
[,f12e, 19f, 2a5,164f,b533,5abe,  1c,fe7a, 46d,716b,cdc5,9b89
[,f171, 165, 279,1e74,b88d,fc86,   4,fe2c, 50d,341d,4a3e,855f
[,f1a8, 14f, 25d,1f81,6b50,311d,  15,fe64, 478,97a9,26a2,6fa8
[,f197, 168, 23d, 633,eb2e,9682,  15,fe62, 482, 905,3da7,8d3f
[,f19c, 170, 223,372d,b66b,e546,   c,fe5b, 486,c2f2,72b4,8d0a
], 50026,f1c3, 16f, 1fa,a4fe,9bf2,c20f,   6,fe5a, 48a,ea45,8722,2c41, 718
[,f1de, 174, 1f0,1e2c,ceca,7396,   5,fe58, 484,f221,7f32,9756
[,f20e, 169, 1da,  4b,c83c,2e2e,   8,fe55, 477,4ec3,9289,9f67
[,f22d, 139, 1aa,4791,f494,892b,  10,fe54, 46f,559e,7f50, 39f
[,f22a, 11b, 170,68d6,a373,9d7c,   f,fe49, 475,778d,830d, c3f
[,f256,  e5, 13e,d30f,2547,1217,   a,fe2d, 4a5,1298,4a92,b8ac
[,f2a3,  af, 11a,82fb,8a47,6e47,   f,fe3e, 47d,cb71,6888,d42f
[,f290,  a3, 10d,17d2,1eb2,b7aa,  13,fe36, 480,cf79,27a3,4a0b
[,f2b4,  80,  fe,67cc,f135,e79d,  10,fe2e, 47b, 296,f5b0,6098
[,f31d,  60, 10b,fb08,641f,7aa0,   3,fe27, 47b,7c32,12d6,aec1
], 49970,f3ab,   4,  fc,8ccd,d550,96ac,fffe,fe2c, 47b,c818,774c,5006, 719
[,f423,ffaa,  fc,f583,592d, 99e,fffc,fe2a, 476,f70e,ae07,8cc5
[,f461,ff50,  d5,de9d, e7e,1d61,fff9,fe29, 46e, be2,bc5e,6bdf
[,f479,fee7,  c0,1d2e,f7f8,bc31,fff6,fe25, 466,e45e,1af1,93c9
[,f4ad,fe88,  90,e67e,decd,36b8,fff6,fe1a, 465, 875,2c43,aad2
[,f50d,fe24,  67,a2fa,f76f,ff68,fff5,fe0f, 461,806f,903a,4697
[,f574,fde1,  52,5303,1dfd,adaa,fff7,fe05, 45c,c881,3c26,50bb
[,f5ba,fdb2,  33,ace7,2cfd,468d,fffa,fdfe, 459,f680,180c,6684
[,f5d7,fd98,  38,8a2b,322c,fd19,   1,fdf2, 457,cc8e,a16a,2b19
[,f5de,fd99,  2a,d306,8d3f,62dd,   4,fde2, 451,2e2d,51e7,1447
], 50059,f5ec,fd8c,  15,242f,e127,be69,   2,fdd9, 448,7c3d,e066,7db4, 718
[,f5e2,fd8d,   c,d8bf,d537,78a0,   0,fdcc, 446,d46c,a0c8,6ad3
[,f5e0,fdb3,fff5,32ca,7182,14ec,fffc,fdc1, 444,a4e5,a095,6c9d
[,f5d8,fdbc,ffed,c538,32dc, 370,fffd,fdb7, 443,c6c6,a443,d548
[,f5cb,fdc8,fff2,2351,4304,97ae,   6,fdb1, 440,6a25,4432,61cd
[,f598,fdd8,   0,56b6,e668,e1dc,   d,fda8, 440,2167,8345,688d
[,f55c,fde8,  12,d7ba,ee1f,37e7,   e,fda3, 442,7317,580c,37f5
[,f51f,fde9,  33,ffbf,3382,87e1,   e,fd9f, 443,b42b,4973,23fb
[,f4f3,fdb7,  78,c04f,905d,cf04,   8,fd96, 44b,5e2a,978c,845a
[,f4ca,fd8b,  d1,ec02,8472,82af,   6,fd8c, 457,328c,1e92,9c43
], 49968,f4bb,fd5f, 133,da2f,5ce6, 34f,   3,fd84, 457,4d4b, 303, 8ce, 717
[,f4b1,fd25, 181,c7b0,f56e,e837,ffff,fd74, 450,7eee,9dec,5cb6
[,f48e,fce1, 1c8,a96b,cc8d,c56a,   6,fd65, 44d,4a58,7f7c,1eba
[,f47f,fc96, 1e3,7184,5fc0,  83,   b,fd5d, 447,4520,ef54,f9b8
[,f45c,fc72, 1d4,df16,cb85,c8e5,  11,fd56, 43f,10b0,5cac,dae7
[,f43b,fc4a, 1b1,2196,4370,eada,  15,fd4e, 438,cbc4,efff,9ec2
[,f41d,fc20, 16b,b491,c706,a5f6,  1e,fd47, 432,824a,  54,4a22
[,f40e,fc01, 110,cc17,2cff, 400,  26,fd45, 42e, c2c,922e,3dcd
[,f415,fbf8,  94,5a1e,a724,c884,  27,fd41, 42c,c0d2,773e,887a
[,f439,fbef,  16, 32f,adfb, 4b4,  30,fd3f, 424,f002,fe5b, dcc
], 49973,f461,fbf9,ff92,1b37,9c62,cc35,  36,fd3b, 41e,85b3,e845,ea82, 719
[,f463,fbec,ff25,88c2,e77d,f466,  3e,fd3a, 414,120c,b98c,d9e2
[,f450,fbe9,feb6, b3a,d799,a2bd,  32,fd39, 417,e2a2,57e9,e4c1
[,f474,fbc2,fe6a,fa45,1311,c0a3,  26,fd39, 423,6c53,c4a9,642b
[,f4d4,fb9c,fe37,e628,abc6,d767,  19,fd3e, 429,ab87,2b74, e26
[,f55a,fb55,fe21,f92d,4f6f,5338,  13,fd42, 424,9b5a,6619,7bae
[,f5f1,fb3c,fe29,865e,5fde,e79a,  12,fd47, 418,4525,ad8e,ed58
[,f62d,fb1d,fe44,c485,f5d4,5fc6,  19,fd4d, 407,610c,d82e,2a6a
[,f640,faf6,fe4a,8cb4,5db1,8b71,  23,fd45, 3f7,4988,d484,490c
[,f62e,faf9,fe62,4542,10e6,ebad,  29,fd42, 3ee,415d,4d40,  f8
], 50057,f62c,fb1e,fe98,22f8, 390,f666,  30,fd3a, 3eb,d9ae,cb64,842c, 717
[,f62a,fb46,fed6,d72b,2d60,e873,  2f,fd30, 3e5,6b49,52da,3825
[,f628,fb7f,ff1d,9f76,e86a,c8a2,  34,fd29, 3dd,8792, e11,65ea
[,f613,fbc1,ff8c,6d23, 5fd,3fa1,  36,fd21, 3d8,ac0a,c624,d1cc
[,f5e9,fbfd,fff4,2a2c,bd95,4215,  35,fd16, 3d5,fee1,d695, 250
[,f5ae,fc3b,  54,dd93,d483,fd99,  38,fd0d, 3c8,c114, 6a4,a8ac
[,f560,fc77,  94,aa04, 27a, 723,  35,fd07, 3c5,96e3,ae57,26e4
[,f4f6,fcb1,  e6,57a0,6662,19e4,  32,fd04, 3c0,92dc,2f60,51c3
[,f49a,fcea,  fa,c80f,3f50,ae2f,  31,fcf6, 3c1,c946,f062,e2dc
[,f410,fd24, 119,51ab,fa2f,d355,  33,fcf5, 3c0,8022,2be6,8fe7
], 49963,f377,fd61, 102,2992,741e,5be9,  34,fcf3, 3b8,a8d7,fc88,4d36, 717
[,f2e3,fda3,  eb,82fb,71a0,3665,  39,fcec, 3be,b01e,1eca,7a47
[,f26e,fdf8,  ce,86af,36ac,1a54,  42,fce8, 3bf,5996,286e,ad84
[,f212,fe4e,  ce,8cb9,b2c5,87b7,  48,fcea, 3bf,7f79,1589,b066
[,f1c3,fe8b,  98,e032,ecdb,74b0,  4b,fce8, 3bb,b644,32db,2bcf
[,f175,fec7,  87,7907,e006,d2fa,  4a,fcdb, 3c6, 617,6304,cee5
[,f174,fee8,  6c,811e,f1ae,e7c4,  3d,fcd7, 3cc,c19d,defd,fc91
[,f1b8,fefc,  7a,664c,8e3c,6b7f,  39,fcd1, 3ce,eb9b,a317,b5d0
[,f21c,ff09,  a1,7710,19be,f4b1,  3c,fccc, 3c6,620a,d63a,4074
[,f273,ff03,  cd,47dd,1d39,89ae,  3e,fcc8, 3bb,5770,e93a,b629
], 50031,f2b0,fefb,  c5,12d4,2b73,56fd,  44,fcc0, 3b3,e85f,7241, 586, 717
[,f2dc,fef3,  ba,4aff,11ad,85d4,  4a,fcbc, 3ab,866e,219d,50ff
[,f321,feeb,  9a,7c98,33b9,42c2,  46,fcba, 3a9, 664,2ba2,3488
[,f366,feee,  75,47b7,2cc9,dcc9,  41,fcb1, 3a1,d8a3,6644,bdac
[,f3b6,fee7,  31,b876,b702,fc46,  43,fca8, 392,aa0d,b992,b756
[,f3fd,fee1,ffc8,e04b,7f3f,8df0,  49,fca6, 384,de15,b94f,a9ce
[,f42e,feef,ff78,360d,3eb9,bcba,  4d,fca5, 37c,d401,7684,9d91
[,f439,ff03,ff3d,dad2,5010,55d0,  56,fc9e, 373,3225,71bc,23da
[,f432,ff24,ff0f,2505,ea3a,c492,  5c,fc97, 36e,7822,2097,c90e
[,f41f,ff3e,fefb, 3f5,ab7e,3b97,  55,fc97, 374,b735,4f53,d7a8
], 50033,f401,ff67,ff09,619e,ecd0,b6ce,  55,fc95, 37c,ca0b,23a1,1b32, 719
[,f3e0,ff80,ff37,da4a,c3eb,bd0c,  57,fc8e, 37b,51a6,5d52,cee5
[,f392,ffa2,ff63,b135,3659,7562,  5d,fc89, 373, c0d,aee6,79cb
[,f33d,ffa0,ffa3,fdb3,e7d5,bf1c,  67,fc82, 36a,73ad,9ad4,333f
[,f2d2,ffa8,ffbd,a4f2,8390,55ce,  71,fc77, 363,141f,677a,27a5
[,f25c,ff9e,fff1,27c7,eb40,f709,  71,fc73, 35f,1a41,ca31,2f81
[,f215,ff8a,  3a,be5c,b47d,993e,  71,fc71, 365,293d,6198,1fab
[,f1ee,ff39,  7b,3ae4,195b,26f8,  68,fc70, 36a,8736,54f0,40da
[,f1fc,fedc,  bd,ff20,c1c7,efc3,  5e,fc79, 36e,bc75,aee8,ee78
[,f220,fe7c,  fa,ac02,3f94, 32a,  5b,fc7b, 375,a9bc,  80, c04
], 49916,f268,fdec, 111,80e6, 839,2309,  54,fc78, 374,45be,e672,a493, 718
[,f2c2,fd8d, 115,bc1c,6e56,91d5,  57,fc77, 372,1f9f,2a8f,afda
[,f33a,fd15,  fb,5861,1964,86be,  56,fc70, 367,45f9,736d,525e
[,f3a5,fcc9,  da,16ac,eeac,9c7a,  5a,fc64, 358,71f9,855a,1f8e
[,f41d,fc79,  8d,eb87,d712,4cdf,  5f,fc56, 346,3390, 4eb,3f65
[,f493,fc47,  40,ff4a,4099,5183,  5d,fc45, 333,a9a8,cc0e,d6f0
[,f4c4,fc32,   0,fb28,29dc,4995,  5e,fc3a, 322,b323,a33b,a8f3
[,f4ce,fc28,ffcf,c23d,4325,f0fb,  58,fc36, 30d,132d,d5b1,9ce0
[,f4a2,fc3d,ffad,bc19,8915,74cc,  4c,fc33, 2fe,86d7,4c3a,5d7d
[,f469,fc76,ff96,1427,9c53, 472,  48,fc2e, 2f7,4e7e,1979,2c40
], 50070,f421,fcbc,ffaf,4616,d070,9a64,  50,fc27, 2f8,65ac,d148,9fd6, 71a
[,f3cd,fd34,ffe5,8c07,d84d,2ce5,  55,fc24, 2fd,8b14,94bd,680b
[,f372,fdc3,  2d,4d19,fc2f,1b45,  5b,fc23, 2f8,71e8,789d,1213
[,f324,fe27,  a1,bac7,6f4d, b8d,  63,fc25, 2ed,af79,a422,49d6
[,f2de,fe9e, 110,153b,1cef,272c,  69,fc1f, 2e8,d7b0,7e9c,67b2
[,f2af,fee7, 180,6556,d6bd,cbee,  68,fc17, 2df, ec5,3487,c7fb
[,f2ae,ff0e, 1f3,baf3,2e77,1290,  66,fc0d, 2dc,d95d,aab9,429d
[,f2af,ff1a, 259,5994,6948,511b,  5e,fc0f, 2d9,99b2,3dcb,ffdb
[,f2b4,fef3, 2a5,ca9b,6299,e7d6,  5e,fc0f, 2d4,51f9,  46,8133
[,f2b7,feb6, 2cf,f275,24bb,59bb,  5b,fc12, 2cc,1742, d1a,22c4
], 49929,f2c3,fe6b, 2d7,7ba4,dcbd,a004,  57,fc08, 2c7,3540,d966,9284, 717
[,f327,fe31, 2d0,ce0e,30e9,d578,  4d,fc03, 2c1,33cc,9292,4756
[,f3b8,fdee, 2ba,d899,4da0,42c9,  4c,fc05, 2ba,26d6,9346,b373
[,f44c,fdc8, 2b2,6119,4ca7,7886,  4d,fc08, 2ae,b391,5722,4ecf
[,f4fe,fdb9, 288,4198,4714,290f,  50,fbfe, 2a4,e542, 92a,c996
[,f5bb,fdda, 262,ee83,c540,bd76,  53,fbf4, 29c,99a8,b0fe,a2a0
[,f677,fdf1, 241,5ef5,f2c6,5cce,  52,fbeb, 28b,a093, 9df,69b7
[,f710,fe1e, 212,162f,bb29,502c,  4d,fbeb, 277,433f,722d,126d
[,f7a4,fe56, 1d9,adbf,f44f,9454,  47,fbea, 26b,99fc,a9bd,  51
[,f815,fea0, 195,67e0,7bc2,8e19,  3f,fbea, 26a,6685,6ccd,2be7
], 50001,f886,fec7, 163,d87c,b742,83f6,  38,fbe5, 268,b1da,408c,66a7, 718
[,f8fa,ff0c, 124, a19,6b91,a9d4,  33,fbe9, 260,c79b,7077,b5cb
[,f97f,ff5d,  f6,5d50,f451,bb41,  34,fbea, 260,7c54,ba47,5e27
[,f9dc,ffca,  e7,7e82,21ce,e6cc,  37,fbe8, 25f,9a4c,de8b,56b0
[,fa26,  46,  e4,33f1,10bd,ba75,  3f,fbe9, 25e,9362,62ad,77b1
[,fa44,  d6, 10b,fbf4,24e6,d770,  3f,fbe1, 25f,5e2b,66cf,  ea
[,fa46, 14a, 13d,7e24,c05d, be4,  41,fbe2, 25f,11f3,77f4,f531
[,fa10, 1be, 194,36c4,a956,3339,  41,fbdd, 262,7ff5,cea6,5b26
[,f9ef, 219, 1d8,6e53,1288,3318,  43,fbd4, 264,5be1,eade,f25a
[,f98e, 255, 23c,c406, 30b,f06e,  44,fbd2, 263,  6f,c883,7172
], 50026,f946, 261, 268,f450,73e3,b288,  3d,fbcb, 261,bb82,  88, 799, 71a
[,f904, 242, 2a7,eae2,e6e7,bab3,  36,fbc4, 25c,18bf,b3c7,c156
[,f8b8, 208, 2c9,1d3d,aaab,a313,  32,fbc3, 262,be87,fab2,b3f1
[,f881, 1bd, 2ce,590e,9342,7a9d,  33,fbc0, 269,2968,5021, 60f
[,f871, 172, 2c5, 6b9,12e2,6241,  31,fbbc, 265,1806,8130,9a73
[,f893, 11d, 29e,19de,6f1d,f65c,  34,fbb8, 261,e46d,d6f1, aa1
[,f8bd,  e9, 271,ce56,f459,460e,  33,fbbb, 25c,cfb0,b632,ee8d
[,f907,  a6, 254, 51f,e778,c370,  32,fbba, 255,300d,2b33,2578
[,f945,  71, 211,f63d,3b28, 1e0,  31,fbb8, 24f,84bf,1a55,d7c4
[,f987,  46, 1d6,b50d,6db7,82d9,  2f,fbb4, 24a,7361,1053,2ffd
], 49970,fa02,  22, 183,3b21,4d08,c006,  25,fbb0, 24a,f19f,e521,c1cc, 71a
[,fa99,ffe6, 146,454c,8f7e,b981,  20,fba9, 244,f06e,a7a1,a148
[,fb23,ffaf, 101,264d,111b,5460,  1c,fbad, 239,12d1,bba3,ecd3
[,fbae,ff9a,  c8,2f03,3674,74dc,  19,fbaf, 22d,6fa7,f444,dc8f
[,fc31,ff8a,  8a,  94,7599,c24d,  17,fbb0, 224,f27d,ecc0,ce5f
[,fca0,ff9e,  49,4133,c7c1,5114,  17,fbb2, 21d,1847,7d4f,98c2
[,fcf1,ffb9,  23,a3f3,7c97,54b6,  15,fbb1, 217,3e26,fed1,3cd7
[,fd31,fff6,ffed,46f9,e58b,bb72,  12,fbb4, 217,1d96,b6ec,29a1
[,fd51,  52,ffc1,739c,8974,17f1,  14,fbb5, 218,d588,1e78,7ef2
[,fd7d,  a1,ffa4,a830,15d2,d118,  16,fbb1, 217,230e,6928,4de7
], 50037,fd95,  fe,ff9c,cb52,aef7,cc39,  1a,fbb3, 216,ad4e,4f70,77c3, 718
[,fd6f, 14e,ff9d,eaa8,3a49,da70,  1d,fbb1, 217,504f,7a65,f466
[,fd46, 193,ffac,a723,1005, 20b,  1b,fbb0, 215,4a30,e293,d723
[,fd22, 1b8,ffc3,d99f, d6a,ab04,  1b,fbad, 217,24cd,70b3,7cad
[,fd17, 1ca,ffe0,7531,8b09,32fe,  19,fbb2, 21a,7529,d909,8064
[,fcfb, 1c5,   4,e73d,add2, 955,  15,fbb6, 21a, b01,c7c0,b320
[,fcea, 1ac,  39,fe6a,3132,c1cc,  15,fbba, 21e, 88a, 78b,4307
[,fcc6, 17f,  60,313a,f16c,f01e,  10,fbbe, 219,e366,95db,5f2e
[,fcce, 163,  74,cc7f,85ba,6c59,  12,fbc1, 21a,5951,cfcb,e492
[,fce2, 130,  97,3ebb,a9c0,be75,   e,fbc6, 21b,1205,9a1a, 20e
], 49987,fd01, 130,  bd,7409,9477,2a17,   e,fbca, 21b,5fa8,fc67,1071, 719
[,fd25, 103,  c6,44be,3c52,6c43,   f,fbca, 21a, 894,a82a,deec
[,fd45, 101,  c8,801a, 400,d064,  10,fbc9, 218,4f2e,6ebf,69c1
[,fd83, 10b,  da,1053,75b8,7c2b,  12,fbc1, 215,8cce,40ed,4449
[,fdab, 12a,  c1,7a11,7739,557b,  13,fbc3, 20d,d148, 5fe,d378
[,fdc8, 14f,  b9,d5df,63f2,85f6,  19,fbbc, 20c,5d97, bfa,7d1a
[,fde7, 189,  a8,77f6,9b06,20e0,  1b,fbba, 20c,3e9c,93ee,d60c
[,fde4, 1b5,  87,c00e,5aab,bbf7,  1e,fbba, 20d,62c4,f4e8, 298
[,fdc7, 1e9,  69, fec,11bf,f389,  20,fbb3, 214,2bab,5514,83ca
[,fdbb, 223,  43,fe24,6d08, ef6,  24,fbb3, 21b,165e,7969,7431
], 49985,fd9c, 259,  1d,e7df,c641,70e5,  29,fbad, 21c,39ac,b116,fe8e, 718
[,fd82, 28f,fff3,e1ce,39c2,989c,  2c,fbaa, 219, 190,224a,d3c6
[,fd66, 29e,ffcf,a1e7,f94e,d92c,  2c,fba5, 21a,646a,4130,9943
[,fd3b, 2ab,ffc8,cb7a,b50a,7a01,  2b,fbab, 21f,4381,844f,276e
[,fd2f, 293,ffc8,3870,90b2,40b8,  29,fbab, 225,e8b7,aa0d,7b7f
[,fd05, 27b,ffb3,75ea,9266,8d73,  29,fbb1, 22c,42e5,dc6b,ebe9
[,fcf2, 247,ffc9,8286,2a9c,c971,  2b,fbae, 22e,8aa8,bae9,962f
[,fcdf, 200,ffdb,6474,3808, 249,  28,fbac, 22c,f8a5,67aa,1e38
[,fccf, 1b6,ffdf,d586,6495,d993,  27,fbb0, 22b,99dc, 57f,8792
[,fced, 15c,ffd0,ec6f, f05, 3f9,  23,fbb3, 22c,e68d,cd66, e14
], 50083,fd0d, 115,ffbf,bdb0,e2d9,81b9,  1e,fbb7, 22b,bc53,6fea,5ec8, 719
[,fd45,  bf,ffa7,7e1c,c11a,93b4,  24,fbba, 22c,eba5, b4e,49ce
[,fd84,  7a,ff9f,28c1,d5a5,a4ad,  23,fbb5, 227,5b64,4021,9a35
[,fdcf,  60,ff84,b5ce,bdce,8436,  28,fbb4, 223,dab4,a9f4,3d6f
[,fded,  4b,ff4e,67f1, d6c,5ebc,  2c,fbac, 225,8b35,fc91,27c6
[,fe04,  59,ff07,2428,d30f,8783,  32,fba9, 224,dced, 10e,a2b2
[,fe03,  6a,fee2,3051,657b,7fd7,  36,fba4, 220,6bdf,9189,fd06
[,fe04,  77,feaf,4b09,509d,80e9,  31,fba1, 222,acc8,e4fd,3782
[,fe01,  86,fe84,6036, 467, 9ca,  32,fb9d, 223,e960,4398,cd60
[,fde0,  8c,fe79,14c5, eb0,d5b2,  32,fb9c, 227, edc,a01c,72da
], 49908,fdb7,  9d,fe67,86c7,71ce,4d04,  33,fb97, 222,9eb2,b1b5,27f5, 719
[,fd7a,  91,fe71,c04f,bc36,a7ae,  2e,fb95, 223,e287,4582,e6af
[,fd09,  8f,fe9c,366b,ef7b,cc90,  32,fb94, 220,f8f8,cec5,7cec
[,fc90,  9c,fed1,90c8,d27f,a40f,  36,fb8e, 223,dd46,5d01,7241
[,fc2a,  9f,ff0f,1cb6,32a5,8d26,  3d,fb91, 21d,b0ce,f71b,cc15
[,fbc2,  86,ff48,89e3,e3cd,dd2e,  3e,fb8f, 21c,86ed,fec5,d289
[,fb64,  85,ff84,ac77,e9fd,f907,  46,fb93, 222,e1a2,54ed,b0b9
[,fb31,  6c,ffb7,1a92,9877,8b8a,  41,fb93, 21d,c72a,7db0,a631
[,fb05,  4c,ffd3,86b1,918f,7cf4,  41,fb91, 220,579b,6c71,f840
[,fadd,  26,ffcd,2426,689f,eeed,  40,fb91, 21f,5404,48f6,cff0
], 50037,fae2,ffdf,ffcb,aae0,5de0,932e,  3e,fb89, 221,be45,c3c9,ff1a, 718
[,faf4,ffb8,ffc1, 511,1ab4,fbaf,  46,fb84, 224,844a,6101,c084
[,fb12,ff88,ffae,56cc, db4,4884,  4a,fb81, 21e,91d0,143c,8fe4
[,fb33,ff5e,ffa4,48a5,9b9e,97ba,  53,fb82, 216,14b2,75ba,7842
[,fb46,ff38,ff8b,f79d,e6e3,3d09,  56,fb82, 218,e382,cfac, 8b0
[,fb6d,ff11,ff73,f262,8ef1, 7dc,  59,fb83, 213, f68,f660, f10
[,fb98,fefa,ff5b,340d,4457, 98d,  65,fb81, 217,e1fc,869c, cfe
[,fbe5,fee8,ff3c,d92f,6a42,d3ae,  6b,fb82, 218,175f,bee7,f83f
[,fc36,fecd,ff17,99ca,7e0c,97b0,  70,fb82, 219,de27,777b,1b06
[,fc7c,fe9a,fef9,ddc5,c2ee,a7e8,  71,fb86, 219,1dbc,9f8e,6dd7
], 49985,fc94,fe73,fee2,56e7,4062,25b2,  70,fb8d, 218,6472,cf72,1578, 719
[,fcbe,fe32,fed7,3455,63bd,d2d5,  69,fb95, 219,3a06,afb9,1931
[,fcce,fdcb,feda, 3df,1954,9f57,  62,fb9b, 212,4395,7639,e741
[,fcf6,fd5f,fef2,725b,2f92,16e3,  5f,fb9a, 20f,c13e,4d42,c5cf
[,fcf9,fcee,fef5,1d30,19e2,2d39,  53,fb9c, 202,5e5d,ad74,c41c
[,fcef,fc7b,ff2c,9522,4463,f680,  47,fb98, 1f6,3d34,be61,d0e4
[,fcd6,fc27,ff68,44a4,9c3a,3d46,  3d,fb91, 1ec,5bd0, fd2,3e08
[,fcb3,fbdb,ffbc,866f,e86b,21a2,  36,fb89, 1df,7edb,89b1,b410
[,fc77,fbca,  10,27e2,6567,3d4a,  35,fb7d, 1d1,2d87,92df,5818
[,fc20,fbc9,  64, 97d,f9f1,3f6c,  32,fb70, 1c4,6d11,9f09,9bc4
], 49976,fbb4,fbf1,  bf,dbe8,ed19,9630,  31,fb69, 1bd,860b,15ce,b037, 719
[,fb38,fc39,  fc,3815,5fa6,5fb5,  28,fb61, 1ad,cab5,49cf,3d8d
[,fadc,fc82, 139,eaa0,bbac, 745,  27,fb5f, 1a8,8866,ac0b,a2cb
[,fa79,fcf5, 171,e7f7,7300, bbb,  2a,fb57, 1a6,46ec,d108,55bf
[,fa62,fd90, 1a2,c56d,9c84,fa5b,  2e,fb60, 1a3,d900,10ba,abb7
[,fa4f,fe46, 1c7,62cf,c673,3f4b,  31,fb6a, 19f,f809,3991,c3ee
[,fa5b,fef0, 1e4,85c8,fa7c,b4d1,  34,fb74, 1a1,d122,728e,8026
[,fa94,ff93, 1e0,1daf,1500,3f91,  3a,fb7d, 1a3,a552,b404,d31f
[,fadf,  1e, 1d2,ebc2,47e9,be23,  3d,fb81, 1a2,3ba1,694a,9da9
[,fb4d,  74, 1d1,4193,709b,6790,  3a,fb87, 19e,8709,199f,cec9
], 50047,fbbb,  a7, 1b5,1c83,d2a7,527d,  39,fb87, 19e,9cf4,607b,c97b, 718
[,fc2f,  9f, 19e,8ec7,7cac,5581,  35,fb8a, 19f,9cd1,b0dd,2108
[,fcb3,  7d, 17c,9273,e35e,712b,  33,fb8e, 1a1,6e3d,8687,c1ac
[,fd12,  3c, 165,baca,3a12,5f8f,  2a,fb8b, 19c,4519,efe6,9368
[,fd8c,fff0, 14e,af5f,30c6,4343,  2c,fb8e, 1a1,6500,5d48,8469
[,fde9,ffa5, 133,6ae6,a105,f29a,  2b,fb8a, 197,ab49,930d,3bd4
[,fe2e,ff71, 108,2954,ccd3, 81a,  2b,fb87, 198,1fa7,c71e,9392
[,fe58,ff5c,  d8,e8c3,2f0c,56df,  2f,fb8a, 198,b20c,6ef8,4b5d
[,fe7f,ff63,  b7,cd59,6f0a, e24,  30,fb83, 19e,c5e4,64ef,6db5
[,fe9c,ff8b,  ac,df6e,df37,bd09,  35,fb7d, 1a0,6743,232c,1c3d
], 49949,feba,ffb8,  95,e747,7809,1cef,  31,fb78, 19b,cbf1,5931,5089, 719
[,fee6,ffef,  8c,98b7,bdd6,1cde,  31,fb75, 19a,e96f,469e,738c
[,fef2,  15,  a7,bc59,402e,6cd8,  37,fb73, 19f,4406,a0a6,3860
